02 2016																																																																																																																																																										
Company	Planner	Available User Field 3	Division	Ship To	Item	Description	UPC Code	Class 1	Class 2	Class 3	Class 4	SOP Flag	ABC Code 1	ABC Code 3	Forecast Flag	Future Cost	Future Price	Unsigned Error	Original History  1	Original History  2	Original History  3	Original History  4	Original History  5	Original History  6	Original History  7	Original History  8	Original History  9	Original History 10	Original History 11	Original History 12	Original History 13	Original History 14	Original History 15	Original History 16	Original History 17	Original History 18	Original History 19	Original History 20	Original History 21	Original History 22	Original History 23	Original History 24	Original History 25	Original History 26	Original History 27	Original History 28	Original History 29	Original History 30	Original History 31	Original History 32	Original History 33	Original History 34	Original History 35	Original History 36	Adjusted History  1	Adjusted History  2	Adjusted History  3	Adjusted History  4	Adjusted History  5	Adjusted History  6	Adjusted History  7	Adjusted History  8	Adjusted History  9	Adjusted History 10	Adjusted History 11	Adjusted History 12	Adjusted History 13	Adjusted History 14	Adjusted History 15	Adjusted History 16	Adjusted History 17	Adjusted History 18	Adjusted History 19	Adjusted History 20	Adjusted History 21	Adjusted History 22	Adjusted History 23	Adjusted History 24	Adjusted History 25	Adjusted History 26	Adjusted History 27	Adjusted History 28	Adjusted History 29	Adjusted History 30	Adjusted History 31	Adjusted History 32	Adjusted History 33	Adjusted History 34	Adjusted History 35	Adjusted History 36	Adjusted Forecast  1	Adjusted Forecast  2	Adjusted Forecast  3	Adjusted Forecast  4	Adjusted Forecast  5	Adjusted Forecast  6	Adjusted Forecast  7	Adjusted Forecast  8	Adjusted Forecast  9	Adjusted Forecast 10	Adjusted Forecast 11	Adjusted Forecast 12	System Forecast  1	System Forecast  2	System Forecast  3	System Forecast  4	System Forecast  5	System Forecast  6	System Forecast  7	System Forecast  8	System Forecast  9	System Forecast 10	System Forecast 11	System Forecast 12	Birth Date	Discontinue Date	Independent Demand 1	Independent Demand 2	Independent Demand 3	Independent Demand 4	Independent Demand 5	Independent Demand 6	Independent Demand 7	Independent Demand 8	Independent Demand 9	Independent Demand 10	Independent Demand 11	Independent Demand 12	Historical Cost  1	Historical Price1	Historical Price2	Historical Price3	Historical Price4	Historical Price5	Historical Price6	Historical Price7	Historical Price8	Historical Price9	Historical Price10	Historical Price11	Historical Price12	Historical Price13	Historical Price14	Historical Price15	Historical Price16	Historical Price17	Historical Price18	Historical Price19	Historical Price20	Historical Price21	Historical Price22	Historical Price23	Historical Price24	Interpolation Counter
	OLOHAN	100	SYML	150019	4005024	S2 ESPRESSO OVERLAPPING C	028225009738	10	US-HDMELANNCO	SHELVES-CUBE00101284	047290US-HD	N			N	5.74      	12.0000000	0.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160122		0	0	0	0	0	0	0	0	0	0	0	0	5.74000000	12.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
	CORP	100	SYML	155559	4005024	S2 ESPRESSO OVERLAPPING C	028225009738	10	US-HDMELANNCO	SHELVES-CUBE00101284	161970US-HD	N	D		N	5.74      	10.25     	0.0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151124		0	0	0	0	0	0	0	0	0	0	0	0	5.74000000	10.25     	10.2500000	10.2500000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3
	OLOHAN	100	SYML	157434	4005024	S2 ESPRESSO OVERLAPPING C	028225009738	10	US-HDMELANNCO	SHELVES-CUBE00101284	046750US-HD	N			N	5.74      	112.000000	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160126		0	0	0	0	0	0	0	0	0	0	0	0	.000000000	.000000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
	MERRILL	100	SYML	9999999	4005024	S2 ESPRESSO OVERLAPPING C	028225009738	10	US-HDMELANNCO	SHELVES-CUBE00101284	000000US-HD	Y	C		Y	5.74      	62.89     	78.5	0	97	0	0	0	0	6	24	0	1	0	8	1	4	0	0	12	12	48	1	12	36	4	24	8	32	0	1	1	24	0	1	0	8	0	0	0	97	0	0	0	0	6	24	0	1	0	8	1	4	0	0	12	12	48	1	12	36	4	24	8	32	0	1	1	24	0	1	0	8	0	0	14	2	16	5	11	23	5	5	0	0	43	0	14	2	16	5	11	23	5	5	0	0	43	0	20130403		4	0	0	0	0	0	0	0	0	0	0	0	5.74000000	7.55000000	6.81000000	.000000000	6.6       	6.6       	6.6       	7.50000000	13.2000000	6.13      	107.560000	58.1900000	9.90000000	7.26000000	9.90000000	9.71000000	9.71000000	8.50000000	8.50000000	13.2000000	.000000000	8.50000000	8.50000000	10.0000000	13.2000000	13
		100	SYML	============	4005024	S2 ESPRESSO OVERLAPPING C	028225009738	10	US-HDMELANNCO	SHELVES-CUBE00101284	000000US-HD	Y	C		N	5.74000000	18.7494285	.0	163	100	1	180	1232	28	78	52	400	9	0	212	341	68	4	40	28	16	188	89	152	360	92	116	96	164	180	257	49	80	116	9	48	124	108	124	163	100	1	180	1232	28	78	52	400	9	0	212	341	68	4	40	28	16	188	89	152	360	92	116	96	164	180	257	49	80	116	9	48	124	108	124	70	54	191	294	47	181	50	127	202	70	77	214	67	52	174	247	40	142	39	125	202	70	77	214	20130403		4	0	0	0	0	0	0	0	0	0	0	0	5.74000000	6.17914110	6.91320000	10.2500000	6.07000000	7.49743506	6.07000000	6.78461538	11.4769230	6.07000000	20.8400000	0.00000000	7.63773584	6.54328445	9.99411764	10.0000000	10.0000000	9.35714285	8.87500000	8.31489361	7.32584269	6.88157894	7.31666666	10.0000000	10.6620689	
	SCHUMM	102	SYML	9999999	4007945	S/4 BASKET WEAVE PORC. DI	730936018205	40	US-METALSWALLACE	DINNERWARE	00000METALS	N	D		N	2.1       	0.00000000	0.0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151027		0	0	0	0	0	0	0	0	0	0	0	0	.000000000	.000000000	.000000000	2.76000000	.000000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4
		102	SYML	============	4007945	S/4 BASKET WEAVE PORC. DI	730936018205	40	US-METALSWALLACE	DINNERWARE	00000METALS	Y	D		N	2.10000000	0.00000000	.0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151027		0	0	0	0	0	0	0	0	0	0	0	0	0.00000000	0.00000000	0.00000000	2.76000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
	HABERKOR	513	SYML	151638	4008038	TOW-PARIS 18-10 SS 5PC PL	044228004907	10	US-METALSTOWLE	SS FLTWRE00000055	00000METALS	Y	B		N	9.43      	59.99     	0.0	17	35	24	0	17	29	8	0	16	0	4	5	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	35	24	0	17	29	8	0	16	0	4	5	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	18	12	12	36	18	0	0	0	0	0	0	0	0	0	0	0	0	20150107		36	0	0	0	0	0	0	0	0	0	0	0	9.43000000	7.35000000	5.00000000	59.9900000	59.99     	1.47000000	.860000000	59.9900000	59.99     	59.9900000	59.99     	59.9900000	6.00000000	1.20000000	8.60000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13
	HABERKOR	513	SYML	157318	4008038	TOW-PARIS 18-10 SS 5PC PL	044228004907	10	US-METALSTOWLE	SS FLTWRE00000055	00000METALS	Y	D		N	9.43      	59.99     	0.0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	20160106		0	0	0	0	0	0	0	0	0	0	0	0	9.43000000	5.00000000	.000000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
	SCHUMM	513	SYML	9999999	4008038	TOW-PARIS 18-10 SS 5PC PL	044228004907	10	US-METALSTOWLE	SS FLTWRE00000055	00000METALS	N	D		N	9.43      	7.92      	0.0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151023		0	0	0	0	0	0	0	0	0	0	0	0	9.43000000	7.92      	7.92      	7.92      	.860000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4
		513	SYML	============	4008038	TOW-PARIS 18-10 SS 5PC PL	044228004907	10	US-METALSTOWLE	SS FLTWRE00000055	00000METALS	Y	D		N	9.43000000	59.9900000	.0	47	35	24	4	17	29	8	0	16	0	4	5	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	35	24	4	17	29	8	0	16	0	4	5	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	24	24	24	24	24	30	24	24	48	30	0	0	0	0	0	0	0	0	0	0	0	0	20151023		36	0	0	0	0	0	0	0	0	0	0	0	9.43000000	5.85000000	5.00000000	59.9900000	0.86000000	1.47000000	0.86000000	59.9900000	0.00000000	59.9900000	0.00000000	59.9900000	6.00000000	1.20000000	8.60000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
	BORGES	108	SYML	121468	4010704	POTTERY BARN MAXINE BRIDA	044228005539	10	US-METALSTOWLE	ENT/SERVEWAR00000049	07017METALS	Y	A		N	8.68      	13.75     	0.0	12	0	0	264	108	108	216	276	0	504	156	108	0	60	0	0	252	144	420	528	108	0	0	504	0	60	240	60	408	84	60	168	84	84	288	204	12	0	0	264	108	108	216	276	0	504	156	108	0	60	0	0	252	144	420	528	108	0	0	504	0	60	240	60	408	84	60	168	84	84	288	204	204	46	174	57	287	111	54	122	200	0	0	0	85	46	174	57	287	111	54	122	0	0	0	0	20080125		204	0	0	0	0	0	0	0	0	0	0	0	8.68000000	13.7500000	.000000000	.000000000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	.000000000	13.7500000	13.7500000	13.7500000	.000000000	13.7500000	.000000000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	.000000000	.000000000	13.7500000	13
	BORGES	108	SYML	160021	4010704	POTTERY BARN MAXINE BRIDA	044228005539	10	US-METALSTOWLE	ENT/SERVEWAR00000049	07017METALS	Y	C		N	8.68      	13.75     	0.0	12	0	0	0	0	0	0	36	12	12	36	0	60	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	36	12	12	36	0	60	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	15	15	15	15	15	15	0	0	0	0	15	15	15	15	15	15	15	15	0	0	0	0	20141028		0	0	0	0	0	0	0	0	0	0	0	0	8.68000000	13.7500000	.000000000	.000000000	.000000000	13.75     	13.75     	13.75     	13.7500000	13.7500000	13.7500000	13.7500000	.000000000	13.7500000	13.7500000	.000000000	.000000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13
		108	SYML	============	4010704	POTTERY BARN MAXINE BRIDA	044228005539	10	US-METALSTOWLE	ENT/SERVEWAR00000049	07017METALS	Y	C		N	8.68000000	13.7500000	.0	24	0	0	264	108	108	216	312	12	516	192	108	60	73	0	0	252	144	420	528	108	0	0	504	0	60	240	60	408	84	60	168	84	84	288	204	24	0	0	264	108	108	216	312	12	516	192	108	60	73	0	0	252	144	420	528	108	0	0	504	0	60	240	60	408	84	60	168	84	84	288	204	219	61	189	72	302	126	69	137	200	0	0	0	100	61	189	72	302	126	69	137	0	0	0	0	20141028		204	0	0	0	0	0	0	0	0	0	0	0	8.68000000	13.7500000	0.00000000	0.00000000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	0.00000000	0.00000000	13.7500000	13.7500000	13.7500000	13.7500000	13.7500000	0.00000000	0.00000000	13.7500000	
	KELLNER	513	SYML	113887	4012010	CHANTEL PIE SERVER-STAINL	044228007298	40	US-METALSTOWLE	SS FLTWRE00000045	05229METALS	N	D		N	3.8       	2.5       	0.0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151016		0	0	0	0	0	0	0	0	0	0	0	0	3.80000000	2.5       	2.5       	2.5       	2.50000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4
		513	SYML	============	4012010	CHANTEL PIE SERVER-STAINL	044228007298	40	US-METALSTOWLE	SS FLTWRE00000045	05229METALS	Y	D		N	3.80000000	2.50000000	.0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151016		0	0	0	0	0	0	0	0	0	0	0	0	0.00000000	0.00000000	0.00000000	0.00000000	2.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
	KELLNER	513	SYML	113887	4012052	TOWLE 18.10 -HAMPSTEAD SE	044228009858	10	US-METALSTOWLE	SS FLTWRE00000045	05229METALS	N	D		N	3.99      	44.96     	0.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151218		0	0	0	0	0	0	0	0	0	0	0	0	3.99000000	44.96     	9.00000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2
	BORGES	513	SYML	121468	4012052	TOWLE 18.10 -HAMPSTEAD SE	044228009858	10	US-METALSTOWLE	SS FLTWRE00000045	07017METALS	Y	B		N	3.99      	9.25      	0.0	0	0	72	72	0	48	0	0	24	48	0	48	0	0	0	0	0	96	0	0	144	0	0	48	24	0	48	0	24	72	24	0	0	0	0	0	0	0	72	72	0	48	0	0	24	48	0	48	0	0	0	0	0	96	0	0	144	0	0	48	24	0	48	0	24	72	24	0	0	0	0	0	0	72	8	26	0	2	18	2	0	0	0	0	18	0	8	26	0	2	18	2	0	0	0	0	20100909		0	72	0	0	0	0	0	0	0	0	0	0	.000000000	.000000000	.000000000	9.25000000	9.25000000	.000000000	9.25000000	.000000000	.000000000	9.25000000	9.25000000	.000000000	9.25000000	.000000000	.000000000	.000000000	.000000000	9.25000000	9.25000000	.000000000	.000000000	9.25000000	.000000000	.000000000	9.25000000	13
		513	SYML	============	4012052	TOWLE 18.10 -HAMPSTEAD SE	044228009858	10	US-METALSTOWLE	SS FLTWRE00000045	07017METALS	Y	B		N	3.99000000	9.25000000	.0	0	5	72	72	0	48	0	0	24	48	0	48	0	0	0	0	0	96	0	0	144	0	0	48	24	0	48	0	24	72	24	0	0	0	0	0	0	5	72	72	0	48	0	0	24	48	0	48	0	0	0	0	0	96	0	0	144	0	0	48	24	0	48	0	24	72	24	0	0	0	0	0	0	72	8	26	0	2	18	2	0	0	0	0	18	0	8	26	0	2	18	2	0	0	0	0	20100909		0	72	0	0	0	0	0	0	0	0	0	0	0.00000000	0.00000000	9.00000000	9.25000000	9.25000000	0.00000000	9.25000000	0.00000000	0.00000000	9.25000000	9.25000000	0.00000000	9.25000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	9.25000000	0.00000000	0.00000000	9.25000000	0.00000000	0.00000000	9.25000000	
	BORGES	513	SYML	121468	4012264	TOWLE 18-10 HAMPSTEAD 5PP	044228005942	30	US-METALSTOWLE	SS FLTWRE00000045	07017METALS	Y	A		N	8.34      	15.5      	0.0	0	0	3208	1300	1200	2166	480	480	1560	600	408	996	0	0	3400	168	1700	2832	0	288	1968	192	504	1480	1584	360	1584	1224	1872	1600	592	564	1464	0	1219	1800	0	0	3208	1300	1200	2166	480	480	1560	600	408	996	0	0	3400	168	1700	2832	0	288	1968	192	504	1480	1584	360	1584	1224	1872	1600	592	564	1464	0	1219	1800	2072	0	500	0	240	450	2040	1475	1000	1000	0	0	751	374	294	1852	494	331	2040	1475	0	0	0	0	20080125		1640	0	500	0	480	0	0	0	0	0	0	0	.000000000	.000000000	.000000000	15.5000000	15.5000000	15.5000000	15.5000000	15.5000000	15.5000000	15.5000000	15.5000000	15.5000000	15.5000000	.000000000	.000000000	15.5000000	15.5000000	15.5000000	15.5000000	.000000000	15.5000000	15.5000000	15.5000000	15.5000000	15.5000000	13
	BORGES	513	SYML	135930	4012264	TOWLE 18-10 HAMPSTEAD 5PP	044228005942	30	US-METALSTOWLE	SS FLTWRE00000045	00235METALS	Y	B		Y	8.34      	16.0000000	33.7	36	12	0	96	60	0	90	0	0	0	0	90	48	156	18	18	0	36	24	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	12	0	96	60	0	90	0	0	0	0	90	48	156	18	18	0	36	24	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	98	0	38	62	0	22	65	20140507		0	0	0	0	0	0	0	0	0	0	0	0	8.34000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	.000000000	16.0000000	.000000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	16.0000000	0.000	0.000	0.000	13
		513	SYML	============	4012264	TOWLE 18-10 HAMPSTEAD 5PP	044228005942	30	US-METALSTOWLE	SS FLTWRE00000045	00235METALS	Y	B		N	8.34000000	15.5000000	.0	36	12	3208	1396	1260	2166	570	480	1560	600	408	1086	48	156	3418	186	1700	2868	24	294	1974	192	504	1480	1584	360	1584	1224	1872	1600	592	564	1464	0	1219	1800	36	12	3208	1396	1260	2166	570	480	1560	600	408	1086	48	156	3418	186	1700	2868	24	294	1974	192	504	1480	1584	360	1584	1224	1872	1600	592	564	1464	0	1219	1800	2072	0	500	0	240	450	2040	1475	1000	1000	0	0	847	374	294	1852	494	429	2040	1513	62	0	22	65	20140507		1640	0	500	0	480	0	0	0	0	0	0	0	8.34000000	16.0000000	16.0000000	15.5000000	15.5343839	15.5238095	15.5000000	15.5789473	15.5000000	15.5000000	15.5000000	15.5000000	15.5414364	16.0000000	16.0000000	15.5026331	15.5483870	15.5000000	15.5062761	16.0000000	15.5102040	15.5015197	15.5000000	15.5000000	15.5000000	
	BORGES	513	SYML	121468	4012267	TOWLE 18-10-HAMPSTEAD 4PC	044228008547	21	US-METALSTOWLE	SS FLTWRE00000031	07017METALS	Y	B		N	8.11      	23.75     	0.0	0	0	0	0	0	102	120	0	24	120	0	94	36	36	0	0	36	144	0	0	60	36	24	48	24	24	144	48	0	240	0	72	48	0	156	96	0	0	0	0	0	102	120	0	24	120	0	94	36	36	0	0	36	144	0	0	60	36	24	48	24	24	144	48	0	240	0	72	48	0	156	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20080125		0	0	0	0	0	0	0	0	0	0	0	0	8.11000000	23.75     	23.75     	23.75     	.000000000	.000000000	23.7500000	23.7500000	.000000000	23.7500000	23.7500000	.000000000	20.2400000	23.7500000	23.7500000	.000000000	.000000000	23.7500000	23.7500000	.000000000	.000000000	23.7500000	23.7500000	23.7500000	23.7500000	13
		513	SYML	============	4012267	TOWLE 18-10-HAMPSTEAD 4PC	044228008547	21	US-METALSTOWLE	SS FLTWRE00000031	07017METALS	Y	B		N	8.11000000	23.7500000	.0	0	0	0	0	0	102	120	0	24	120	0	94	36	36	0	0	36	144	0	0	60	36	24	48	24	24	144	48	0	240	0	72	48	0	156	96	0	0	0	0	0	102	120	0	24	120	0	94	36	36	0	0	36	144	0	0	60	36	24	48	24	24	144	48	0	240	0	72	48	0	156	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20080125		0	0	0	0	0	0	0	0	0	0	0	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	23.7500000	23.7500000	0.00000000	23.7500000	23.7500000	0.00000000	20.2400000	23.7500000	23.7500000	0.00000000	0.00000000	23.7500000	23.7500000	0.00000000	0.00000000	23.7500000	23.7500000	23.7500000	23.7500000	
	MERRILL	103	SYML	9999999	4012602	S3 SQ PLANT STANDS--18IN-	028225059627	40	US-HDELEMENTS	LAWN & GARDE00000001	000000US-HD	N			N	15.86     	20.87     	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160108		0	0	0	0	0	0	0	0	0	0	0	0	15.8600000	20.8700000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
		103	SYML	============	4012602	S3 SQ PLANT STANDS--18IN-	028225059627	40	US-HDELEMENTS	LAWN & GARDE00000001	000000US-HD	Y			N	0.00000000	0.00000000	.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160108		0	0	0	0	0	0	0	0	0	0	0	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
	STORY	108	SYML	105763	4016283	JEWELRY BOX W DRAWER-WNDW	730936028518	10	US-METALSWALLACE	STOR/ORG00000017	00922METALS	Y	C		N	16.88     	30.0000000	0.0	0	0	0	0	0	0	6	7	10	10	7	12	6	67	12	2	5	3	0	5	6	6	7	5	3	22	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	7	10	10	7	12	6	67	12	2	5	3	0	5	6	6	7	5	3	22	0	0	0	0	0	0	0	0	0	12	8	4	8	8	6	3	2	3	0	0	0	0	8	4	8	8	6	3	2	3	0	0	0	0	20121008		0	0	0	0	0	0	0	0	0	0	0	0	16.8800000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	13
	BORGES	108	SYML	135930	4016283	JEWELRY BOX W DRAWER-WNDW	730936028518	10	US-METALSWALLACE	STOR/ORG00000017	00235METALS	Y	C		Y	16.88     	30.0000000	100.0	6	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	20151120		3	0	0	0	0	0	0	0	0	0	0	0	16.8800000	30.0000000	30.0000000	30.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3
