KAPPL	KSCHL	VKORG	ZZ_MVGR5	KUNNR	DATBI	KNUMA	DATAB	KNUMH
V	ZRP1	SYUS	JKD	114202	2016/01/31	1278	2016/01/01	0004181359
V	ZRP1	SYUS	JKD	114410	2015/12/31	838	2015/04/01	0003945664
V	ZRP1	SYUS	JKD	114410	2016/01/31	1278	2016/01/01	0004181360
V	ZRP1	SYUS	JKD	114602	2015/12/31	838	2015/04/01	0003945670
V	ZRP1	SYUS	JKD	114602	2016/01/31	1278	2016/01/01	0004181361
V	ZRP1	SYUS	JKD	120451	2015/12/31	838	2015/04/01	0003945669
V	ZRP1	SYUS	JKD	120451	2016/01/31	1278	2016/01/01	0004181362
V	ZRP1	SYUS	JKD	121059	2015/12/31	838	2015/04/01	0003945673
V	ZRP1	SYUS	JKD	121059	2016/01/31	1278	2016/01/01	0004181363
V	ZRP1	SYUS	JKD	135647	2015/12/31	838	2015/04/01	0003945665
V	ZRP1	SYUS	JKD	135647	2016/01/31	1278	2016/01/01	0004181364
V	ZRP1	SYUS	JKD	135852	2015/12/31	838	2015/04/01	0003945668
V	ZRP1	SYUS	JKD	135852	2016/01/31	1278	2016/01/01	0004181365
V	ZRP1	SYUS	JKD	136387	2015/12/31	838	2015/04/01	0003945671
V	ZRP1	SYUS	JKD	136387	2016/01/31	1278	2016/01/01	0004181366
V	ZRP1	SYUS	JKD	137740	2015/12/31	838	2015/04/01	0003945658
V	ZRP1	SYUS	JKD	137740	2016/01/31	1278	2016/01/01	0004181367
V	ZRP1	SYUS	JKD	138155	2015/12/31	838	2015/04/01	0003945663
V	ZRP1	SYUS	JKD	138155	2016/01/31	1278	2016/01/01	0004181368
V	ZRP1	SYUS	JKD	139210	2015/12/31	838	2015/04/01	0003945655
V	ZRP1	SYUS	JKD	139210	2016/01/31	1278	2016/01/01	0004181369
V	ZRP1	SYUS	JKD	139217	2015/12/31	838	2015/04/01	0003945651
V	ZRP1	SYUS	JKD	139217	2016/01/31	1278	2016/01/01	0004181370
V	ZRP1	SYUS	JKD	139218	2015/12/31	838	2015/04/01	0003945652
V	ZRP1	SYUS	JKD	139218	2016/01/31	1278	2016/01/01	0004181371
V	ZRP1	SYUS	JKD	140802	2015/12/31	838	2015/04/01	0003945674
V	ZRP1	SYUS	JKD	140802	2016/01/31	1278	2016/01/01	0004181372
V	ZRP1	SYUS	JKD	142211	2015/12/31	838	2015/04/01	0003945654
V	ZRP1	SYUS	JKD	142211	2016/01/31	1278	2016/01/01	0004181373
V	ZRP1	SYUS	JKD	142218	2015/12/31	838	2015/04/01	0003945657
V	ZRP1	SYUS	JKD	142218	2016/01/31	1278	2016/01/01	0004181374
V	ZRP1	SYUS	JKD	150571	2015/12/31	838	2015/04/01	0003945672
V	ZRP1	SYUS	JKD	150571	2016/01/31	1278	2016/01/01	0004181375
V	ZRP1	SYUS	JKD	158985	2015/12/31	838	2015/04/01	0003945656
V	ZRP1	SYUS	JKD	158985	2016/01/31	1278	2016/01/01	0004181376
V	ZRP1	SYUS	JKD	161663	2015/12/31	838	2015/04/01	0003945667
V	ZRP1	SYUS	JKD	161663	2016/01/31	1278	2016/01/01	0004181377
V	ZRP1	SYUS	JKM	101813	2015/12/31	838	2015/04/01	0003945623
V	ZRP1	SYUS	JKM	101813	2016/01/31	1278	2016/01/01	0004181326
V	ZRP1	SYUS	JKM	103726	2015/12/31	838	2015/04/01	0003945624
V	ZRP1	SYUS	JKM	103726	2016/01/31	1278	2016/01/01	0004181327
V	ZRP1	SYUS	JKM	103866	2015/12/31	838	2015/04/01	0003945627
V	ZRP1	SYUS	JKM	103866	2016/01/31	1278	2016/01/01	0004181328
V	ZRP1	SYUS	JKM	108023	2015/12/31	838	2015/04/01	0003945633
V	ZRP1	SYUS	JKM	108023	2016/01/31	1278	2016/01/01	0004181329
V	ZRP1	SYUS	JKM	109454	2015/12/31	838	2015/04/01	0003945640
V	ZRP1	SYUS	JKM	109454	2016/01/31	1278	2016/01/01	0004181330
V	ZRP1	SYUS	JKM	110697	2015/12/31	838	2015/04/01	0003945634
V	ZRP1	SYUS	JKM	110697	2016/01/31	1278	2016/01/01	0004181331
V	ZRP1	SYUS	JKM	111796	2015/12/31	838	2015/04/01	0003945635
V	ZRP1	SYUS	JKM	111796	2016/01/31	1278	2016/01/01	0004181332
V	ZRP1	SYUS	JKM	114202	2015/12/31	838	2015/04/01	0003945636
V	ZRP1	SYUS	JKM	114202	2016/01/31	1278	2016/01/01	0004181333
V	ZRP1	SYUS	JKM	114410	2015/12/31	838	2015/04/01	0003945638
V	ZRP1	SYUS	JKM	114410	2016/01/31	1278	2016/01/01	0004181334
V	ZRP1	SYUS	JKM	114602	2015/12/31	838	2015/04/01	0003945644
V	ZRP1	SYUS	JKM	114602	2016/01/31	1278	2016/01/01	0004181335
V	ZRP1	SYUS	JKM	120451	2015/12/31	838	2015/04/01	0003945643
V	ZRP1	SYUS	JKM	120451	2016/01/31	1278	2016/01/01	0004181336
V	ZRP1	SYUS	JKM	121059	2015/12/31	838	2015/04/01	0003945647
V	ZRP1	SYUS	JKM	121059	2016/01/31	1278	2016/01/01	0004181337
V	ZRP1	SYUS	JKM	135647	2015/12/31	838	2015/04/01	0003945639
V	ZRP1	SYUS	JKM	135647	2016/01/31	1278	2016/01/01	0004181338
V	ZRP1	SYUS	JKM	135852	2015/12/31	838	2015/04/01	0003945642
V	ZRP1	SYUS	JKM	135852	2016/01/31	1278	2016/01/01	0004181339
V	ZRP1	SYUS	JKM	136387	2015/12/31	838	2015/04/01	0003945645
V	ZRP1	SYUS	JKM	136387	2016/01/31	1278	2016/01/01	0004181340
V	ZRP1	SYUS	JKM	137740	2015/12/31	838	2015/04/01	0003945632
V	ZRP1	SYUS	JKM	137740	2016/01/31	1278	2016/01/01	0004181341
V	ZRP1	SYUS	JKM	138155	2015/12/31	838	2015/04/01	0003945637
V	ZRP1	SYUS	JKM	138155	2016/01/31	1278	2016/01/01	0004181342
V	ZRP1	SYUS	JKM	139210	2015/12/31	838	2015/04/01	0003945629
V	ZRP1	SYUS	JKM	139210	2016/01/31	1278	2016/01/01	0004181343
V	ZRP1	SYUS	JKM	139217	2015/12/31	838	2015/04/01	0003945625
V	ZRP1	SYUS	JKM	139217	2016/01/31	1278	2016/01/01	0004181344
V	ZRP1	SYUS	JKM	139218	2015/12/31	838	2015/04/01	0003945626
V	ZRP1	SYUS	JKM	139218	2016/01/31	1278	2016/01/01	0004181345
V	ZRP1	SYUS	JKM	140802	2015/12/31	838	2015/04/01	0003945648
V	ZRP1	SYUS	JKM	140802	2016/01/31	1278	2016/01/01	0004181346
V	ZRP1	SYUS	JKM	142211	2015/12/31	838	2015/04/01	0003945628
V	ZRP1	SYUS	JKM	142211	2016/01/31	1278	2016/01/01	0004181347
V	ZRP1	SYUS	JKM	142218	2015/12/31	838	2015/04/01	0003945631
V	ZRP1	SYUS	JKM	142218	2016/01/31	1278	2016/01/01	0004181348
V	ZRP1	SYUS	JKM	150571	2015/12/31	838	2015/04/01	0003945646
V	ZRP1	SYUS	JKM	150571	2016/01/31	1278	2016/01/01	0004181349
V	ZRP1	SYUS	JKM	158985	2015/12/31	838	2015/04/01	0003945630
V	ZRP1	SYUS	JKM	158985	2016/01/31	1278	2016/01/01	0004181350
V	ZRP1	SYUS	JKM	161663	2015/12/31	838	2015/04/01	0003945641
V	ZRP1	SYUS	JKM	161663	2016/01/31	1278	2016/01/01	0004181351
V	ZRP1	SYUS	KPR	101813	2015/12/31	1187	2015/04/01	0003944471
V	ZRP1	SYUS	KPR	101813	2016/12/31	1514	2016/01/01	0004183923
V	ZRP1	SYUS	KPR	103726	2015/12/31	1187	2015/04/01	0003944472
V	ZRP1	SYUS	KPR	103726	2016/12/31	1514	2016/01/01	0004183924
V	ZRP1	SYUS	KPR	103866	2015/12/31	1187	2015/04/01	0003944475
V	ZRP1	SYUS	KPR	103866	2016/12/31	1514	2016/01/01	0004183925
V	ZRP1	SYUS	KPR	108023	2015/12/31	1187	2015/04/01	0003944481
V	ZRP1	SYUS	KPR	108023	2016/12/31	1514	2016/01/01	0004183926
V	ZRP1	SYUS	KPR	109454	2015/12/31	1187	2015/04/01	0003944488
V	ZRP1	SYUS	KPR	109454	2016/12/31	1514	2016/01/01	0004183927
V	ZRP1	SYUS	KPR	110697	2015/12/31	1187	2015/04/01	0003944482
V	ZRP1	SYUS	KPR	110697	2016/12/31	1514	2016/01/01	0004183928
V	ZRP1	SYUS	KPR	111796	2015/12/31	1187	2015/04/01	0003944483
V	ZRP1	SYUS	KPR	111796	2016/12/31	1514	2016/01/01	0004183929
V	ZRP1	SYUS	KPR	114202	2015/12/31	1187	2015/04/01	0003944484
V	ZRP1	SYUS	KPR	114202	2016/12/31	1514	2016/01/01	0004183930
V	ZRP1	SYUS	KPR	114410	2015/12/31	1187	2015/04/01	0003944486
V	ZRP1	SYUS	KPR	114410	2016/12/31	1514	2016/01/01	0004183931
V	ZRP1	SYUS	KPR	114602	2015/12/31	1187	2015/04/01	0003944492
V	ZRP1	SYUS	KPR	114602	2016/12/31	1514	2016/01/01	0004183932
V	ZRP1	SYUS	KPR	120451	2015/12/31	1187	2015/04/01	0003944491
V	ZRP1	SYUS	KPR	120451	2016/12/31	1514	2016/01/01	0004183933
V	ZRP1	SYUS	KPR	121059	2015/12/31	1187	2015/04/01	0003944495
V	ZRP1	SYUS	KPR	121059	2016/12/31	1514	2016/01/01	0004183934
V	ZRP1	SYUS	KPR	135647	2015/12/31	1187	2015/04/01	0003944487
V	ZRP1	SYUS	KPR	135647	2016/12/31	1514	2016/01/01	0004183935
V	ZRP1	SYUS	KPR	135852	2015/12/31	1187	2015/04/01	0003944490
V	ZRP1	SYUS	KPR	135852	2016/12/31	1514	2016/01/01	0004183916
V	ZRP1	SYUS	KPR	136387	2015/12/31	1187	2015/04/01	0003944493
V	ZRP1	SYUS	KPR	136387	2016/12/31	1514	2016/01/01	0004183915
V	ZRP1	SYUS	KPR	137740	2015/12/31	1187	2015/04/01	0003944480
V	ZRP1	SYUS	KPR	137740	2016/12/31	1514	2016/01/01	0004183914
V	ZRP1	SYUS	KPR	138155	2015/12/31	1187	2015/04/01	0003944485
V	ZRP1	SYUS	KPR	138155	2016/12/31	1514	2016/01/01	0004183913
V	ZRP1	SYUS	KPR	139210	2015/12/31	1187	2015/04/01	0003944477
V	ZRP1	SYUS	KPR	139210	2016/12/31	1514	2016/01/01	0004183912
V	ZRP1	SYUS	KPR	139217	2015/12/31	1187	2015/04/01	0003944473
V	ZRP1	SYUS	KPR	139217	2016/12/31	1514	2016/01/01	0004183911
V	ZRP1	SYUS	KPR	139218	2015/12/31	1187	2015/04/01	0003944474
V	ZRP1	SYUS	KPR	139218	2016/12/31	1514	2016/01/01	0004183910
V	ZRP1	SYUS	KPR	140802	2015/12/31	1187	2015/04/01	0003944496
V	ZRP1	SYUS	KPR	140802	2016/12/31	1514	2016/01/01	0004183917
V	ZRP1	SYUS	KPR	142211	2015/12/31	1187	2015/04/01	0003944476
V	ZRP1	SYUS	KPR	142211	2016/12/31	1514	2016/01/01	0004183918
V	ZRP1	SYUS	KPR	142218	2015/12/31	1187	2015/04/01	0003944479
V	ZRP1	SYUS	KPR	142218	2016/12/31	1514	2016/01/01	0004183919
V	ZRP1	SYUS	KPR	150571	2015/12/31	1187	2015/04/01	0003944494
V	ZRP1	SYUS	KPR	150571	2016/12/31	1514	2016/01/01	0004183920
V	ZRP1	SYUS	KPR	158985	2015/12/31	1187	2015/04/01	0003944478
V	ZRP1	SYUS	KPR	158985	2016/12/31	1514	2016/01/01	0004183921
V	ZRP1	SYUS	KPR	161663	2015/12/31	1187	2015/04/01	0003944489
V	ZRP1	SYUS	KPR	161663	2016/12/31	1514	2016/01/01	0004183922
V	ZRP1	SYUS	LOR	101813	2015/12/31	812	2015/04/01	0003948274
V	ZRP1	SYUS	LOR	101813	2016/12/31	1252	2016/01/01	0004180759
V	ZRP1	SYUS	LOR	102356	2015/12/31	812	2015/04/01	0003948308
V	ZRP1	SYUS	LOR	102356	2016/12/31	1252	2016/01/01	0004180760
V	ZRP1	SYUS	LOR	103239	2015/12/31	812	2015/04/01	0003948307
V	ZRP1	SYUS	LOR	103239	2016/12/31	1252	2016/01/01	0004180761
V	ZRP1	SYUS	LOR	103726	2015/12/31	812	2015/04/01	0003948275
V	ZRP1	SYUS	LOR	103726	2016/12/31	1252	2016/01/01	0004180762
V	ZRP1	SYUS	LOR	103866	2015/12/31	812	2015/04/01	0003948278
V	ZRP1	SYUS	LOR	103866	2016/12/31	1252	2016/01/01	0004180763
V	ZRP1	SYUS	LOR	108023	2015/12/31	812	2015/04/01	0003948284
V	ZRP1	SYUS	LOR	108023	2016/12/31	1252	2016/01/01	0004180764
V	ZRP1	SYUS	LOR	109454	2015/12/31	812	2015/04/01	0003948291
V	ZRP1	SYUS	LOR	109454	2016/12/31	1252	2016/01/01	0004180765
V	ZRP1	SYUS	LOR	110697	2015/12/31	812	2015/04/01	0003948285
V	ZRP1	SYUS	LOR	110697	2016/12/31	1252	2016/01/01	0004180766
V	ZRP1	SYUS	LOR	110933	2015/12/31	812	2015/04/01	0003948305
V	ZRP1	SYUS	LOR	110933	2016/12/31	1252	2016/01/01	0004180767
V	ZRP1	SYUS	LOR	111796	2015/12/31	812	2015/04/01	0003948286
V	ZRP1	SYUS	LOR	111796	2016/12/31	1252	2016/01/01	0004180716
V	ZRP1	SYUS	LOR	111925	2015/12/31	812	2015/04/01	0003948297
V	ZRP1	SYUS	LOR	111925	2016/12/31	1252	2016/01/01	0004180717
V	ZRP1	SYUS	LOR	114202	2015/12/31	812	2015/04/01	0003948287
V	ZRP1	SYUS	LOR	114202	2016/12/31	1252	2016/01/01	0004180718
V	ZRP1	SYUS	LOR	114410	2015/12/31	812	2015/04/01	0003948289
V	ZRP1	SYUS	LOR	114410	2016/12/31	1252	2016/01/01	0004180719
V	ZRP1	SYUS	LOR	114602	2015/12/31	812	2015/04/01	0003948300
V	ZRP1	SYUS	LOR	114602	2016/12/31	1252	2016/01/01	0004180720
V	ZRP1	SYUS	LOR	119789	2015/12/31	812	2015/04/01	0003948294
V	ZRP1	SYUS	LOR	119789	2016/12/31	1252	2016/01/01	0004180721
V	ZRP1	SYUS	LOR	120451	2015/12/31	812	2015/04/01	0003948299
V	ZRP1	SYUS	LOR	120451	2016/12/31	1252	2016/01/01	0004180722
V	ZRP1	SYUS	LOR	121059	2015/12/31	812	2015/04/01	0003948303
V	ZRP1	SYUS	LOR	121059	2016/12/31	1252	2016/01/01	0004180723
V	ZRP1	SYUS	LOR	135647	2015/12/31	812	2015/04/01	0003948290
V	ZRP1	SYUS	LOR	135647	2016/12/31	1252	2016/01/01	0004180724
V	ZRP1	SYUS	LOR	135852	2015/12/31	812	2015/04/01	0003948298
V	ZRP1	SYUS	LOR	135852	2016/12/31	1252	2016/01/01	0004180725
V	ZRP1	SYUS	LOR	136387	2015/12/31	812	2015/04/01	0003948301
V	ZRP1	SYUS	LOR	136387	2016/12/31	1252	2016/01/01	0004180726
V	ZRP1	SYUS	LOR	137740	2015/12/31	812	2015/04/01	0003948283
V	ZRP1	SYUS	LOR	137740	2016/12/31	1252	2016/01/01	0004180727
V	ZRP1	SYUS	LOR	137745	2015/12/31	812	2015/04/01	0003948296
V	ZRP1	SYUS	LOR	137745	2016/12/31	1252	2016/01/01	0004180728
V	ZRP1	SYUS	LOR	138155	2015/12/31	812	2015/04/01	0003948288
V	ZRP1	SYUS	LOR	138155	2016/12/31	1252	2016/01/01	0004180729
V	ZRP1	SYUS	LOR	139210	2015/12/31	812	2015/04/01	0003948280
V	ZRP1	SYUS	LOR	139210	2016/12/31	1252	2016/01/01	0004180730
V	ZRP1	SYUS	LOR	139217	2015/12/31	812	2015/04/01	0003948276
V	ZRP1	SYUS	LOR	139217	2016/12/31	1252	2016/01/01	0004180731
V	ZRP1	SYUS	LOR	139218	2015/12/31	812	2015/04/01	0003948277
V	ZRP1	SYUS	LOR	139218	2016/12/31	1252	2016/01/01	0004180732
V	ZRP1	SYUS	LOR	140802	2015/12/31	812	2015/04/01	0003948304
V	ZRP1	SYUS	LOR	140802	2016/12/31	1252	2016/01/01	0004180733
V	ZRP1	SYUS	LOR	142211	2015/12/31	812	2015/04/01	0003948279
V	ZRP1	SYUS	LOR	142211	2016/12/31	1252	2016/01/01	0004180734
V	ZRP1	SYUS	LOR	142218	2015/12/31	812	2015/04/01	0003948282
V	ZRP1	SYUS	LOR	142218	2016/12/31	1252	2016/01/01	0004180735
V	ZRP1	SYUS	LOR	150571	2015/12/31	812	2015/04/01	0003948302
V	ZRP1	SYUS	LOR	150571	2016/12/31	1252	2016/01/01	0004180736
V	ZRP1	SYUS	LOR	155361	2015/12/31	812	2015/04/01	0003948295
V	ZRP1	SYUS	LOR	155361	2016/12/31	1252	2016/01/01	0004180737
V	ZRP1	SYUS	LOR	157027	2015/12/31	812	2015/04/01	0003948293
V	ZRP1	SYUS	LOR	157027	2016/12/31	1252	2016/01/01	0004180738
V	ZRP1	SYUS	LOR	158255	2015/12/31	812	2015/04/01	0003948306
V	ZRP1	SYUS	LOR	158255	2016/12/31	1252	2016/01/01	0004180739
V	ZRP1	SYUS	LOR	158985	2015/12/31	812	2015/04/01	0003948281
V	ZRP1	SYUS	LOR	158985	2016/12/31	1252	2016/01/01	0004180740
V	ZRP1	SYUS	LOR	161663	2015/12/31	812	2015/04/01	0003948292
V	ZRP1	SYUS	LOR	161663	2016/12/31	1252	2016/01/01	0004180741
V	ZRP1	SYUS	MFM	101813	2015/12/31	824	2015/04/01	0003931341
V	ZRP1	SYUS	MFM	101813	2016/12/31	1264	2016/01/01	0004180981
V	ZRP1	SYUS	MFM	103866	2015/12/31	824	2015/04/01	0003931345
V	ZRP1	SYUS	MFM	103866	2016/12/31	1264	2016/01/01	0004180980
V	ZRP1	SYUS	MFM	108023	2015/12/31	824	2015/04/01	0003931351
V	ZRP1	SYUS	MFM	108023	2016/12/31	1264	2016/01/01	0004180979
V	ZRP1	SYUS	MFM	109454	2015/12/31	824	2015/04/01	0003931360
V	ZRP1	SYUS	MFM	109454	2016/12/31	1264	2016/01/01	0004180978
V	ZRP1	SYUS	MFM	110697	2015/12/31	824	2015/04/01	0003931352
V	ZRP1	SYUS	MFM	110697	2016/12/31	1264	2016/01/01	0004180977
V	ZRP1	SYUS	MFM	111058	2015/12/31	824	2015/04/01	0003931367
V	ZRP1	SYUS	MFM	111058	2016/12/31	1264	2016/01/01	0004180976
V	ZRP1	SYUS	MFM	111796	2015/12/31	824	2015/04/01	0003931353
V	ZRP1	SYUS	MFM	111796	2016/12/31	1264	2016/01/01	0004180975
V	ZRP1	SYUS	MFM	114202	2015/12/31	824	2015/04/01	0003931356
V	ZRP1	SYUS	MFM	114202	2016/12/31	1264	2016/01/01	0004180974
V	ZRP1	SYUS	MFM	114410	2015/12/31	824	2015/04/01	0003931358
V	ZRP1	SYUS	MFM	114410	2016/12/31	1264	2016/01/01	0004180973
V	ZRP1	SYUS	MFM	120451	2015/12/31	824	2015/04/01	0003931363
V	ZRP1	SYUS	MFM	120451	2016/12/31	1264	2016/01/01	0004180972
V	ZRP1	SYUS	MFM	121059	2015/12/31	824	2015/04/01	0003931364
V	ZRP1	SYUS	MFM	121059	2016/12/31	1264	2016/01/01	0004180971
V	ZRP1	SYUS	MFM	135647	2015/12/31	824	2015/04/01	0003931359
V	ZRP1	SYUS	MFM	135647	2016/12/31	1264	2016/01/01	0004180970
V	ZRP1	SYUS	MFM	135852	2015/12/31	824	2015/04/01	0003931362
V	ZRP1	SYUS	MFM	135852	2016/12/31	1264	2016/01/01	0004180969
V	ZRP1	SYUS	MFM	136184	2015/12/31	824	2015/04/01	0003931368
V	ZRP1	SYUS	MFM	136184	2016/12/31	1264	2016/01/01	0004180968
V	ZRP1	SYUS	MFM	136352	2015/12/31	824	2015/04/01	0003931342
V	ZRP1	SYUS	MFM	136352	2016/12/31	1264	2016/01/01	0004180967
V	ZRP1	SYUS	MFM	137740	2015/12/31	824	2015/04/01	0003931350
V	ZRP1	SYUS	MFM	137740	2016/12/31	1264	2016/01/01	0004180966
V	ZRP1	SYUS	MFM	138155	2015/12/31	824	2015/04/01	0003931357
V	ZRP1	SYUS	MFM	138155	2016/12/31	1264	2016/01/01	0004180965
V	ZRP1	SYUS	MFM	139210	2015/12/31	824	2015/04/01	0003931347
V	ZRP1	SYUS	MFM	139210	2016/12/31	1264	2016/01/01	0004180964
V	ZRP1	SYUS	MFM	139217	2015/12/31	824	2015/04/01	0003931343
V	ZRP1	SYUS	MFM	139217	2016/12/31	1264	2016/01/01	0004180963
V	ZRP1	SYUS	MFM	139218	2015/12/31	824	2015/04/01	0003931344
V	ZRP1	SYUS	MFM	139218	2016/12/31	1264	2016/01/01	0004180962
V	ZRP1	SYUS	MFM	140802	2015/12/31	824	2015/04/01	0003931365
V	ZRP1	SYUS	MFM	140802	2016/12/31	1264	2016/01/01	0004180961
V	ZRP1	SYUS	MFM	142211	2015/12/31	824	2015/04/01	0003931346
V	ZRP1	SYUS	MFM	142211	2016/12/31	1264	2016/01/01	0004180960
V	ZRP1	SYUS	MFM	142218	2015/12/31	824	2015/04/01	0003931349
V	ZRP1	SYUS	MFM	142218	2016/12/31	1264	2016/01/01	0004180959
V	ZRP1	SYUS	MFM	149650	2015/12/31	824	2015/04/01	0003931354
V	ZRP1	SYUS	MFM	149650	2016/12/31	1264	2016/01/01	0004180958
V	ZRP1	SYUS	MFM	157875	2015/12/31	824	2015/04/01	0003931340
V	ZRP1	SYUS	MFM	157875	2016/12/31	1264	2016/01/01	0004180957
V	ZRP1	SYUS	MFM	157886	2015/12/31	824	2015/04/01	0003931366
V	ZRP1	SYUS	MFM	157886	2016/12/31	1264	2016/01/01	0004180956
V	ZRP1	SYUS	MFM	158985	2015/12/31	824	2015/04/01	0003931348
V	ZRP1	SYUS	MFM	158985	2016/12/31	1264	2016/01/01	0004180955
V	ZRP1	SYUS	MFM	159393	2015/12/31	824	2015/04/01	0003931355
V	ZRP1	SYUS	MFM	159393	2016/12/31	1264	2016/01/01	0004180954
V	ZRP1	SYUS	MFM	161663	2015/12/31	824	2015/04/01	0003931361
V	ZRP1	SYUS	MFM	161663	2016/12/31	1264	2016/01/01	0004180953
V	ZRP1	SYUS	MFR	101813	2015/12/31	824	2015/04/01	0003931371
V	ZRP1	SYUS	MFR	101813	2016/12/31	1264	2016/01/01	0004181010
V	ZRP1	SYUS	MFR	103866	2015/12/31	824	2015/04/01	0003931372
V	ZRP1	SYUS	MFR	103866	2016/12/31	1264	2016/01/01	0004181009
V	ZRP1	SYUS	MFR	108023	2015/12/31	824	2015/04/01	0003931373
V	ZRP1	SYUS	MFR	108023	2016/12/31	1264	2016/01/01	0004181008
V	ZRP1	SYUS	MFR	109454	2015/12/31	824	2015/04/01	0003931374
V	ZRP1	SYUS	MFR	109454	2016/12/31	1264	2016/01/01	0004181007
V	ZRP1	SYUS	MFR	110697	2015/12/31	824	2015/04/01	0003931375
V	ZRP1	SYUS	MFR	110697	2016/12/31	1264	2016/01/01	0004181006
V	ZRP1	SYUS	MFR	111058	2015/12/31	824	2015/04/01	0003931376
V	ZRP1	SYUS	MFR	111058	2016/12/31	1264	2016/01/01	0004181005
V	ZRP1	SYUS	MFR	111796	2015/12/31	824	2015/04/01	0003931377
V	ZRP1	SYUS	MFR	111796	2016/12/31	1264	2016/01/01	0004181004
V	ZRP1	SYUS	MFR	114202	2015/12/31	824	2015/04/01	0003931378
V	ZRP1	SYUS	MFR	114202	2016/12/31	1264	2016/01/01	0004181003
V	ZRP1	SYUS	MFR	114410	2015/12/31	824	2015/04/01	0003931379
V	ZRP1	SYUS	MFR	114410	2016/12/31	1264	2016/01/01	0004181002
V	ZRP1	SYUS	MFR	120451	2015/12/31	824	2015/04/01	0003931380
V	ZRP1	SYUS	MFR	120451	2016/12/31	1264	2016/01/01	0004181001
V	ZRP1	SYUS	MFR	121059	2015/12/31	824	2015/04/01	0003931381
V	ZRP1	SYUS	MFR	121059	2016/12/31	1264	2016/01/01	0004181000
V	ZRP1	SYUS	MFR	135647	2015/12/31	824	2015/04/01	0003931382
V	ZRP1	SYUS	MFR	135647	2016/12/31	1264	2016/01/01	0004180999
V	ZRP1	SYUS	MFR	135852	2015/12/31	824	2015/04/01	0003931383
V	ZRP1	SYUS	MFR	135852	2016/12/31	1264	2016/01/01	0004180998
V	ZRP1	SYUS	MFR	136184	2015/12/31	824	2015/04/01	0003931384
V	ZRP1	SYUS	MFR	136184	2016/12/31	1264	2016/01/01	0004180997
V	ZRP1	SYUS	MFR	136352	2015/12/31	824	2015/04/01	0003931385
V	ZRP1	SYUS	MFR	136352	2016/12/31	1264	2016/01/01	0004180996
V	ZRP1	SYUS	MFR	137740	2015/12/31	824	2015/04/01	0003931386
V	ZRP1	SYUS	MFR	137740	2016/12/31	1264	2016/01/01	0004180995
V	ZRP1	SYUS	MFR	138155	2015/12/31	824	2015/04/01	0003931387
V	ZRP1	SYUS	MFR	138155	2016/12/31	1264	2016/01/01	0004180994
V	ZRP1	SYUS	MFR	139210	2015/12/31	824	2015/04/01	0003931388
V	ZRP1	SYUS	MFR	139210	2016/12/31	1264	2016/01/01	0004180993
V	ZRP1	SYUS	MFR	139217	2015/12/31	824	2015/04/01	0003931389
V	ZRP1	SYUS	MFR	139217	2016/12/31	1264	2016/01/01	0004180992
V	ZRP1	SYUS	MFR	139218	2015/12/31	824	2015/04/01	0003931390
V	ZRP1	SYUS	MFR	139218	2016/12/31	1264	2016/01/01	0004180991
V	ZRP1	SYUS	MFR	140802	2015/12/31	824	2015/04/01	0003931391
V	ZRP1	SYUS	MFR	140802	2016/12/31	1264	2016/01/01	0004180990
V	ZRP1	SYUS	MFR	142211	2015/12/31	824	2015/04/01	0003931392
V	ZRP1	SYUS	MFR	142211	2016/12/31	1264	2016/01/01	0004180989
V	ZRP1	SYUS	MFR	144218	2015/12/31	824	2015/04/01	0003931393
V	ZRP1	SYUS	MFR	144218	2016/12/31	1264	2016/01/01	0004180988
V	ZRP1	SYUS	MFR	149650	2015/12/31	824	2015/04/01	0003931394
V	ZRP1	SYUS	MFR	149650	2016/12/31	1264	2016/01/01	0004180987
V	ZRP1	SYUS	MFR	157875	2015/12/31	824	2015/04/01	0003931399
V	ZRP1	SYUS	MFR	157875	2016/12/31	1264	2016/01/01	0004180986
V	ZRP1	SYUS	MFR	157886	2015/12/31	824	2015/04/01	0003931395
V	ZRP1	SYUS	MFR	157886	2016/12/31	1264	2016/01/01	0004180985
V	ZRP1	SYUS	MFR	158985	2015/12/31	824	2015/04/01	0003931396
V	ZRP1	SYUS	MFR	158985	2016/12/31	1264	2016/01/01	0004180984
V	ZRP1	SYUS	MFR	159393	2015/12/31	824	2015/04/01	0003931397
V	ZRP1	SYUS	MFR	159393	2016/12/31	1264	2016/01/01	0004180983
V	ZRP1	SYUS	MFR	161663	2015/12/31	824	2015/04/01	0003931398
V	ZRP1	SYUS	MFR	161663	2016/12/31	1264	2016/01/01	0004180982
V	ZRP1	SYUS	MI5	186938	2015/12/31	846	2015/04/01	0003987543
V	ZRP1	SYUS	MI5	186938	2016/12/31	1285	2016/01/01	0004181498
V	ZRP1	SYUS	NSM	101813	2015/12/31	851	2015/04/01	0003948861
V	ZRP1	SYUS	NSM	101813	2016/12/31	1290	2016/01/01	0004181608
V	ZRP1	SYUS	NSM	103726	2015/12/31	851	2015/04/01	0003948862
V	ZRP1	SYUS	NSM	103726	2016/12/31	1290	2016/01/01	0004181609
V	ZRP1	SYUS	NSM	103866	2015/12/31	851	2015/04/01	0003948865
V	ZRP1	SYUS	NSM	103866	2016/12/31	1290	2016/01/01	0004181610
