Item Num,Item Description,Material Status,OH Qty,OH Cost,Landed Cost,Excess 6 Mo.,Excess 6M C,Gr.Req.6Mo,Gr.Req.6M C,MOQ,Gr.Req.7Mo,Gr.Req.7M C,GrReg7-12less,Hist 6 Mo,Hist 6M CST,Hist 12 Mo,Hist 12M CS,Merc Type,Product Hierarchy,Brand,Category,Sub-Category,ABC,Ticketed For,MSRP,MAP,SAP,New MSRP,MSSP,Tckt Prc,Plant,Inner Pack,Master Pack,Catlg Prc,Profit Ctr,MRP Controller,Sfty Ind.,Sfty wkdays,UPC #,Excess 9 Mo.,Excess 9M C,Gr.Req.9Mo,Gr.Req.9M C,Material Text1,Material Text2,Material Text3,Material Text4,Material Text5,Material Text6,Material Text7,XDst Status,Mate
5160406,MW CHINOISE TEA FOR ONE 332079,10,252,1348.96,5.353,216,1156.25,36,192.71,1000,0,0,    1000.000-,732,4077.72,732,4077.72,OSS,PRIVATE LABEL CT DINNERWARE ACCESSORIES,PRIVATE LABEL CT,DINNERWARE,ACCESSORIES,C,4004,0,0,0,0,0,0,1500,4,12,0,40045,816,1,0,5.05099E+12,216,1156.25,36,192.71,,,,,,,,,ZITM
5130398,CAMPER DELICIOUS BADGE MUG BLU,23,2148,1153.48,0.537,2148,1153.48,0,0,3600,0,0,    3600.000-,18,10.28,125,70.21,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4021,0,0,0,0.01,0,0,1500,6,36,0.75,40045,813,1,0,3454732,2148,1153.48,0,0,,,,,,,,,ZITM
5107896,SAB SET OF 2 SCISSORS,10,827,1811.96,2.191,525,1150.28,302,661.68,1500,270,0,    1230.000-,181,401.67,181,401.67,PKG,SABATIER CUTLERY SHEARS,SABATIER,CUTLERY,SHEARS,B,,0,0,0,0,0,0,1500,3,12,0,40010,803,1,0,5.05099E+12,390,854.49,437,957.47,,,,,,,,,ZITM
5141679,KEW LAVENDER TIME FOR TEA,10,2984,7185.47,2.408,477,1148.62,2507,6036.86,3000,999,0,    2001.000-,1055,2629.6,2881,7218.02,OSS,KEW GARDENS GIFTWARE,KEW GARDENS,GIFTWARE,,A,,0,0,0,0,0,0,1500,3,24,0,40045,802,1,0,5.05099E+12,15,36.12,2969,7149.35,,,,,,,,,ZITM
5138416,4X VA GARDEN BIRDS MUG LIME,10,246,1141.93,4.642,246,1141.93,0,0,750,0,0,     750.000-,33,151,234,1153.46,OSS,V AND A DINNERWARE MUGS,V AND A,DINNERWARE,MUGS,C,4030,0,0,0,0,0,0,1500,1,9,0,40045,812,1,0,5.05099E+12,246,1141.93,0,0,,,,,,,,,ZITM
5126679,CANDY ROSE FLORAL CREAMER,10,1848,1581.89,0.856,1334,1141.9,514,439.98,1000,589,0,     411.000-,558,489.03,1140,1014.17,OSS,PRIVATE LABEL CT DINNERWARE CASUAL DW,PRIVATE LABEL CT,DINNERWARE,CASUAL DW,C,4042,0,0,0,0,0,0,1500,6,48,0,40045,806,1,0,5.05021E+12,1104,945.02,744,636.86,,,,,,,,,ZITM
5166973,EH GEO TRIANGLE BARREL MUG,10,1612,1660.36,1.03,1108,1141.24,504,519.12,1000,426,0,     574.000-,435,420.65,435,420.65,OSS,EVERYDAY HOME DINNERWARE MUGS,EVERYDAY HOME,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,4,32,0,40045,823,1,0,5.05099E+12,895,921.85,717,738.51,,,,,,,,,ZITM
5101672,FW LADLE BLACK,10,1008,1141.06,1.132,1008,1141.06,0,0,2400,0,0,    2400.000-,0,0,0,0,,FARBERWARE GADGETS,FARBERWARE,GADGETS,,C,,0,0,0,0,0,0,1500,3,48,0,40005,804,1,0,5.05099E+12,1008,1141.06,0,0,,,,,,,,,ZITM
5172581,GEOMETRIC PK OF 4 GLASS CSTRS,40,936,1140.98,1.219,936,1140.98,0,0,0,0,0,0,0,0,0,0,,PRIVATE LABEL CT PANTRYWARE MATS-COASTER,PRIVATE LABEL CT,PANTRYWARE,MATS-COASTER,C,4023,0,0,0,0,0,0,1500,8,24,0,40901,817,1,0,3635490,936,1140.98,0,0,,,,,,,,,ZITM
5163983,KA PRETTY RETRO CAN MUG PINK,10,1959,3183.38,1.625,702,1140.75,1257,2042.63,1000,936,0,      64.000-,888,1493.29,888,1493.29,OSS,KATIE ALICE DINNERWARE MUGS,KATIE ALICE,DINNERWARE,MUGS,A,,0,0,0,0,0,0,1500,4,32,0,40045,802,1,0,5.05099E+12,234,380.25,1725,2803.13,,,,,,,,,ZITM
5151306,COL BASICS LARGE INSTYLE TRAY,10,660,1206.48,1.828,624,1140.67,36,65.81,1200,0,0,    1200.000-,306,580.35,606,1164.78,OSS,PRIVATE LABEL CT PANTRYWARE MELAMINE TRA,PRIVATE LABEL CT,PANTRYWARE,MELAMINE TRA,C,4004,0,0,0,0,0,0,1500,6,12,0,40025,816,1,0,5.05099E+12,624,1140.67,36,65.81,,,,,,,,,ZITM
5136705,Large Placemat & Coaster Stand,10,21,4784.72,227.844,5,1139.22,16,3645.5,25,12,0,      13.000-,14,3389.74,28,7022.99,,CREATIVE TOPS ACCESSORIES STANDS,CREATIVE TOPS,ACCESSORIES,STANDS,A,,0,0,0,0,0,0,1500,1,4,0,40005,829,1,0,,0,0,21,4784.72,,,,,,,,,ZITM
5164012,KA PRETTY RETRO SIMPLEFLORAL C,10,1293,2588.59,2.002,568,1137.14,725,1451.45,2000,528,0,    1472.000-,710,1478.86,710,1478.86,OSS,KATIE ALICE DINNERWARE LOOSE ITEMS,KATIE ALICE,DINNERWARE,LOOSE ITEMS,B,,0,0,0,0,0,0,1500,4,24,0,40045,802,1,0,5.05099E+12,304,608.61,989,1979.98,,,,,,,,,ZITM
72200,RW SCANDIA GLASS 3PC TEA FILTE,10,713,1386.07,1.944,584,1135.3,129,250.78,500,76,0,     424.000-,81,164.36,167,372.86,BXD,RANDWYCK COFFEE/TEA ACCESSORIES,RANDWYCK,COFFEE/TEA,ACCESSORIES,C,9999,0,0,0,14.99,0,0,1500,0,4,7.5,40903,824,1,0,8.71178E+12,546,1061.42,167,324.65,,,,,,,,,ZITM
5139770,CT FARMERS MARKET MUG IN A BOX,10,1891,2305.13,1.219,931,1134.89,960,1170.24,3000,235,0,    2765.000-,397,540.42,1975,2748.23,BXD,CREATIVE TOPS DINNERWARE MUGS,CREATIVE TOPS,DINNERWARE,MUGS,B,,0,0,0,0,0,0,1500,6,36,0,40045,802,1,0,5.05099E+12,821,1000.8,1070,1304.33,,,,,,,,,ZITM
5136706,Cream Large Shelves for Stand,10,169,3194.44,18.902,60,1134.12,109,2060.32,150,71,0,      79.000-,77,1588.31,204,4318.67,,CREATIVE TOPS ACCESSORIES STANDS,CREATIVE TOPS,ACCESSORIES,STANDS,A,,0,0,0,0,0,0,1500,1,4,0,40005,829,1,0,,19,359.14,150,2835.3,,,,,,,,,ZITM
5138306,CT NATURAL SIMPLICITY SML LUX,10,1269,1785.48,1.407,806,1134.04,463,651.44,3000,274,0,    2726.000-,268,394,398,585.23,OSS,CREATIVE TOPS PANTRYWARE MELAMINE TRAYS,CREATIVE TOPS,PANTRYWARE,MELAMINE TRAYS,C,,0,0,0,0,0,0,1500,6,24,0,40025,802,1,0,5.05099E+12,669,941.28,600,844.2,,,,,,,,,ZITM
5157821,SIMPLICITY STACKING TCS STORAG,10,257,1282.43,4.99,227,1132.73,30,149.7,1000,0,0,    1000.000-,1624,8395.06,2636,13815.76,OSS,PRIVATE LABEL CT PANTRYWARE STORAGE/ORG,PRIVATE LABEL CT,PANTRYWARE,STORAGE/ORG,C,4042,0,0,0,0,0,0,1500,1,12,0,40025,806,1,0,5.05408E+12,227,1132.73,30,149.7,,,,,,,,,ZITM
5158467,DISNEY PRINCESS MELAMINE LUNCH,10,1507,1158.88,0.769,1467,1128.12,40,30.76,3000,0,0,    3000.000-,4517,3614.5,4517,3614.5,OSS,PRIVATE LABEL CT PANTRYWARE MELAMINE TRA,PRIVATE LABEL CT,PANTRYWARE,MELAMINE TRA,C,4042,0,0,0,0,0,0,1500,4,72,0,40025,806,1,0,5.05408E+12,1467,1128.12,40,30.76,,,,,,,,,ZITM
5163979,ROUND WOVAN MAT BLACK,40,1982,1121.81,0.566,1982,1121.81,0,0,0,0,0,0,307,182.5,1028,620.97,,PRIVATE LABEL CT PANTRYWARE MATS-COASTER,PRIVATE LABEL CT,PANTRYWARE,MATS-COASTER,C,4019,0,0,0,0,0,0,1500,1,6,0,40901,811,1,0,,1982,1121.81,0,0,,,,,,,,,ZITM
5172705,SEAFOAM LARGE HANDLED TRAY 332,10,1200,2324.4,1.937,576,1115.71,624,1208.69,1200,0,0,    1200.000-,0,0,0,0,OSS,PRIVATE LABEL CT PANTRYWARE MELAMINE TRA,PRIVATE LABEL CT,PANTRYWARE,MELAMINE TRA,B,4004,0,0,0,0,0,0,1500,4,12,0,40025,816,1,0,5.05099E+12,576,1115.71,624,1208.69,,,,,,,,,ZITM
5117990,KA HIGHLAND FLING SET OF 2 RAM,10,586,1445.08,2.466,452,1114.63,134,330.44,1200,359,0,     841.000-,201,517.5,469,1211.96,OSS,KATIE ALICE BAKEWARE,KATIE ALICE,BAKEWARE,,B,,0,0,0,0,0,0,1500,6,24,0,40020,802,1,0,5.05099E+12,114,281.12,472,1163.95,,,,,,,,,ZITM
5138029,KA YULETIDE SLEIGHRIDE CAN MUG,13,1486,1206.63,0.812,1369,1111.63,117,95,3000,685,0,    2315.000-,783,667.73,848,723.36,OSS,KATIE ALICE DINNERWARE MUGS,KATIE ALICE,DINNERWARE,MUGS,C,4116,0,0,0,0,0,0,1500,4,36,0,40045,802,1,0,5.05099E+12,1088,883.46,398,323.18,,,,,,,,,ZITM
5163078,CT SEA VIEW PK OF 6 PREMIUM MA,10,630,3235.05,5.135,216,1109.16,414,2125.89,1000,324,0,     676.000-,363,1938.92,363,1938.92,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,A,,0,0,0,0,0,0,1500,0,3,0,40025,802,1,0,5.05099E+12,54,277.29,576,2957.76,,,,,,,,,ZITM
5130656,KEW COMING UP ROSES TEA TOWEL,10,739,1608.06,2.176,508,1105.41,231,502.66,1500,168,0,    1332.000-,132,285.92,262,580.75,OSS,KEW GARDENS TEXTILE,KEW GARDENS,TEXTILE,,C,,0,0,0,0,0,0,1500,6,48,0,40901,802,1,0,5.05099E+12,369,802.94,370,805.12,,,,,,,,,ZITM
5163982,KA PRETTY RETRO CAN MUG BLUE,10,1949,3167.13,1.625,678,1101.75,1271,2065.38,1000,912,0,      88.000-,898,1512.76,898,1512.76,OSS,KATIE ALICE DINNERWARE MUGS,KATIE ALICE,DINNERWARE,MUGS,A,,0,0,0,0,0,0,1500,4,32,0,40045,802,1,0,5.05099E+12,222,360.75,1727,2806.38,,,,,,,,,ZITM
5115078,SAB CERAMIC 3IN PARER KNIFE WH,21,518,1127.17,2.176,506,1101.06,12,26.11,1200,0,0,    1200.000-,1593,3573.27,3050,6916.42,OSS,SABATIER CUTLERY,SABATIER,CUTLERY,,C,4042,0,0,0,0,0,0,1500,3,12,0,40010,806,1,0,5.05021E+12,506,1101.06,12,26.11,,,,,,,,,ZITM
5163663,MKSA COCOON CHEVRON DINNER PLA,10,789,2334.65,2.959,372,1100.75,417,1233.9,1200,306,0,     894.000-,359,1108.07,359,1108.07,OSS,MIKASA DINNERWARE CASUAL DINNERWARE,MIKASA,DINNERWARE,CASUAL DINNERWARE,B,,0,0,0,0,0,0,1500,4,12,0,40050,819,1,0,5.05099E+12,219,648.02,570,1686.63,,,,,,,,,ZITM
5153369,LC DECAL CAPPUCCINO CUP N SAUC,13,775,1753.83,2.263,486,1099.82,289,654.01,1000,36,0,     964.000-,66,153.97,233,543.97,OSS,LA CAFETIERE ACCESSORIES,LA CAFETIERE,ACCESSORIES,,C,,0,0,0,0,0,0,1500,4,16,0,40903,824,1,0,5.01156E+12,468,1059.08,307,694.74,,,,,,,,,ZITM
5155225,SPECTRUM SCISSORS TURQUOISE,10,2827,2459.49,0.87,1262,1097.94,1565,1361.55,2400,1562,0,     838.000-,1428,1285.87,3410,3106.42,OSH,PRIVATE LABEL CT GADGETS SHEARS,PRIVATE LABEL CT,GADGETS,SHEARS,B,4042,0,0,0,0,0,0,1500,0,48,0,40005,806,1,0,5.05408E+12,431,374.97,2396,2084.52,,,,,,,,,ZITM
5172344,COPENHAGEN MELAMINE SIDE PLTE,10,1200,1096.8,0.914,1200,1096.8,0,0,3600,0,0,    3600.000-,2400,2190.1,2400,2190.1,OSS,PRIVATE LABEL CT DINNERWARE LOOSE ITEMS,PRIVATE LABEL CT,DINNERWARE,LOOSE ITEMS,C,4004,0,0,0,0,0,0,1500,4,48,0,40045,816,1,0,5.05099E+12,1200,1096.8,0,0,,,,,,,,,ZITM
5137456,FARMSTEAD SET OF 2 RAMEKINS,10,923,1098.37,1.19,921,1095.99,2,2.38,1500,0,0,    1500.000-,54,67.27,603,744.39,OSS,PRIVATE LABEL CT COOKWARE,PRIVATE LABEL CT,COOKWARE,,C,4042,0,0,0,0,0,0,1500,4,24,0,40020,815,,0,5.05408E+12,921,1095.99,2,2.38,,,,,,,,,ZITM
5141831,NT COUNTRY KITCHEN SET OF2 WOO,10,690,1190.94,1.726,633,1092.56,57,98.38,2000,30,0,    1970.000-,38,68.85,176,315.61,OSS,NATIONAL TRUST GADGETS KITCHEN TOOLS,NATIONAL TRUST,GADGETS,KITCHEN TOOLS,C,,0,0,0,0,0,0,1500,6,36,0,40005,802,1,0,5.05099E+12,618,1066.67,72,124.27,,,,,,,,,ZITM
5124138,CT DAY AT THE RACES MUG IN A B,10,1246,1807.95,1.451,752,1091.15,494,716.79,2016,446,0,    1570.000-,484,724.62,1169,1770.65,BXD,CREATIVE TOPS DINNERWARE MUGS,CREATIVE TOPS,DINNERWARE,MUGS,B,,0,0,0,0,0,0,1500,6,36,0,40045,802,1,0,5.05099E+12,526,763.23,720,1044.72,,,,,,,,,ZITM
5136456,ZODIAC MUG - GEMINI 3320500022,10,696,1160.93,1.668,654,1090.87,42,70.06,2000,0,0,    2000.000-,204,329.72,666,1070.21,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4004,0,0,0,0,0,0,1500,6,36,0,40045,816,1,0,5.05099E+12,654,1090.87,42,70.06,,,,,,,,,ZITM
5158443,DISNEY SPIDERMAN MELAMINE LUNC,10,1465,1126.59,0.769,1417,1089.67,48,36.91,3000,0,0,    3000.000-,4571,3657.46,4571,3657.46,OSS,PRIVATE LABEL CT PANTRYWARE MELAMINE TRA,PRIVATE LABEL CT,PANTRYWARE,MELAMINE TRA,C,4042,0,0,0,0,0,0,1500,4,72,0,40025,806,1,0,5.05408E+12,1417,1089.67,48,36.91,,,,,,,,,ZITM
CTL2141,RETRO BAKERS LARGE WSP,10,1658,3800.14,2.292,475,1088.7,1183,2711.44,1000,1181,0,181,1790,4237.89,3232,7728.98,,PRIVATE LABEL CT BOARDS GLASS,PRIVATE LABEL CT,BOARDS,GLASS,A,4042,0,0,0,0,0,0,1500,0,5,0,40010,806,1,0,5.05021E+12,35,80.22,1623,3719.92,,,,,,,,,ZITM
5158613,DISNEY WINNIE THE POOH EGG CUP,10,1494,1105.56,0.74,1470,1087.8,24,17.76,3000,0,0,    3000.000-,1530,1194.16,1530,1194.16,OSS,PRIVATE LABEL CT DINNERWARE ACCESSORIES,PRIVATE LABEL CT,DINNERWARE,ACCESSORIES,C,4042,0,0,0,0,0,0,1500,0,48,0,40045,806,1,0,5.05408E+12,1470,1087.8,24,17.76,,,,,,,,,ZITM
5159975,3X NT COUNTRY KITCHEN PK OF 4,10,197,2040.53,10.358,105,1087.59,92,952.94,334,71,0,     263.000-,166,1780.48,276,3013.33,OSS,NATIONAL TRUST PANTRYWARE MATS-COASTERS,NATIONAL TRUST,PANTRYWARE,MATS-COASTERS,B,4007,0,0,0,0,0,0,1500,1,5,0,40025,804,1,0,5.05099E+12,63,652.55,134,1387.97,,,,,,,,,ZITM
5171170,COLOUR CHANGING EGG TIMER,10,2160,1855.44,0.859,1266,1087.49,894,767.95,200,0,0,     200.000-,0,0,0,0,OSS,PRIVATE LABEL CT GADGETS TIMERS,PRIVATE LABEL CT,GADGETS,TIMERS,C,4042,0,0,0,0,0,0,1500,6,72,0,40005,806,1,0,5.05408E+12,1266,1087.49,894,767.95,,,,,,,,,ZITM
5164022,KA PRETTY RETRO SHAKER N CUTTE,10,692,2529.95,3.656,297,1085.83,395,1444.12,1000,270,0,     730.000-,332,1150.48,332,1150.48,OSS,KATIE ALICE GIFTWARE,KATIE ALICE,GIFTWARE,,B,,0,0,0,0,0,0,1500,4,32,0,40045,802,1,0,5.05099E+12,162,592.27,530,1937.68,,,,,,,,,ZITM
5161245,3X NT COUNTRY KITCHEN SET OF 2,10,73,1083.32,14.84,73,1083.32,0,0,0,0,0,0,76,1163.54,157,2464.41,OSS,NATIONAL TRUST PANTRYWARE STORAGE/ORG,NATIONAL TRUST,PANTRYWARE,STORAGE/ORG,C,4007,0,0,0,0,0,0,1500,1,4,0,40025,804,1,0,5.05099E+12,73,1083.32,0,0,,,,,,,,,ZITM
5164419,LC RITUALS LATTE MUG MATTE FIN,10,825,1447.88,1.755,616,1081.08,209,366.8,1000,144,0,     856.000-,197,360.46,197,360.46,OSS,LA CAFETIERE DINNERWARE MUGS,LA CAFETIERE,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,4,32,0,40040,824,1,0,5.01156E+12,544,954.72,281,493.16,,,,,,,,,ZITM
PBL2698,ELLIPSE PASTA DISH,10,4908,5555.86,1.132,955,1081.06,3953,4474.8,2000,5628,0,3628,5070,6146.29,9702,11907.01,,PRIVATE LABEL CT DINNERWARE CASUAL DW,PRIVATE LABEL CT,DINNERWARE,CASUAL DW,A,4042,0,0,0,0,0,0,1500,6,24,0,40045,806,1,0,5.05021E+12,0,0,6641,7517.61,,,,,,,,,ZITM
5148641,4X VA MERTON PALACE MUG,10,253,1079.05,4.265,253,1079.05,0,0,750,0,0,     750.000-,1127,4895.07,2176,9718.7,OSS,V AND A DINNERWARE MUGS,V AND A,DINNERWARE,MUGS,C,4018,0,0,0,0,0,0,1500,1,8,0,40045,810,1,0,5.05099E+12,253,1079.05,0,0,,,,,,,,,ZITM
5097514,SPTRM RED LADLE,10,2053,2383.53,1.161,929,1078.57,1124,1304.96,3000,1969,0,    1031.000-,1900,2239.4,3354,4039.07,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,A,4042,0,0,0,4.99,0,0,1500,0,60,1.96,40005,806,1,0,5.05021E+12,229,265.87,1824,2117.66,,,,,,,,,ZITM
5163487,KEW SEED GARDEN TOMATOES SOUP,13,755,1829.37,2.423,445,1078.24,310,751.13,1000,192,0,     808.000-,253,640.74,253,640.74,OSS,KEW GARDENS DINNERWARE LOOSE ITEMS,KEW GARDENS,DINNERWARE,LOOSE ITEMS,B,,0,0,0,0,0,0,1500,6,24,0,40045,802,1,0,5.05099E+12,349,845.63,406,983.74,,,,,,,,,ZITM
5158101,LARGE GLASS BOTTLE CLEAR,10,2003,1946.92,0.972,1109,1077.95,894,868.97,2000,0,0,    2000.000-,1,1.02,1,1.02,OSS,PRIVATE LABEL CT DRINKWARE,PRIVATE LABEL CT,DRINKWARE,,C,4042,0,0,0,0,0,0,1500,6,12,0,40045,806,1,0,5.05408E+12,1109,1077.95,894,868.97,,,,,,,,,ZITM
5164348,SPECTRUM MASHER TURQUOISE NEW,10,1005,1093.44,1.088,987,1073.86,18,19.58,2400,0,0,    2400.000-,1035,1158.24,1035,1158.24,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,C,4042,0,0,0,0,0,0,1500,0,60,0,40005,806,1,0,5.05408E+12,987,1073.86,18,19.58,,,,,,,,,ZITM
5140555,CT SILHOUETTE MUG IN A BOX,10,1010,1348.35,1.335,803,1072.01,207,276.35,3000,168,0,    2832.000-,172,238.48,496,694.61,OSS,CREATIVE TOPS DINNERWARE MUGS,CREATIVE TOPS,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,6,36,0,40045,802,1,0,5.05099E+12,719,959.87,291,388.49,,,,,,,,,ZITM
5136409,AT BEST IN SHOW MUGS - SHEEP 3,10,678,1130.9,1.668,642,1070.86,36,60.05,1000,0,0,    1000.000-,96,169.9,1020,1783.77,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4004,0,0,0,0,0,0,1500,6,36,0,40045,816,1,0,5.05099E+12,642,1070.86,36,60.05,,,,,,,,,ZITM
5159568,BISTRO LONG RECT SLATE BOARD 3,10,600,1070.4,1.784,600,1070.4,0,0,1000,0,0,    1000.000-,336,611.9,900,1702.78,OSS,PRIVATE LABEL CT BOARDS,PRIVATE LABEL CT,BOARDS,,C,4004,0,0,0,0,0,0,1500,4,12,0,40010,816,1,0,5.05099E+12,600,1070.4,0,0,,,,,,,,,ZITM
5127718,STAINLESS STEEL SOUP LADLE,21,426,1118.68,2.626,406,1066.16,20,52.52,3000,0,0,    3000.000-,589,1596.74,1255,3437.99,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,C,4042,0,0,0,0,0,0,1500,6,48,0,40005,806,1,0,5.05408E+12,406,1066.16,20,52.52,,,,,,,,,ZITM
5117559,KA CTGE FLWR EMBOSSED PUDDING,10,509,1321.87,2.597,410,1064.77,99,257.1,2000,119,0,    1881.000-,103,277.38,322,876.5,OSS,KATIE ALICE BAKEWARE CERAMIC,KATIE ALICE,BAKEWARE,CERAMIC,C,,0,0,0,0,0,0,1500,4,48,0,40020,802,1,0,5.05099E+12,305,792.09,204,529.79,,,,,,,,,ZITM
5158081,CT OPULENCE PK OF 4 SQ CSTRS S,10,1166,1775.82,1.523,698,1063.05,468,712.76,1500,342,0,    1158.000-,289,460.84,333,533.08,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,B,4116,0,0,0,0,0,0,1500,3,60,0,40025,802,1,0,5.05099E+12,527,802.62,639,973.2,,,,,,,,,ZITM
5153376,MKSA HUSH EMBOSSED DINNER PLAT,13,918,2091.2,2.278,466,1061.55,452,1029.66,1500,288,0,    1212.000-,419,991.7,1583,3770.7,OSS,MIKASA DINNERWARE,MIKASA,DINNERWARE,,B,,0,0,0,0,0,0,1500,4,16,0,40050,819,1,0,5.05099E+12,322,733.52,596,1357.69,,,,,,,,,ZITM
5115089,SPECTRUM GARLIC PRESS LIME,10,1083,1979.72,1.828,580,1060.24,503,919.48,3000,752,0,    2248.000-,793,1494.13,1730,3302.07,OSS,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,B,4042,0,0,0,0,0,0,1500,0,36,0,40005,806,1,0,5.05021E+12,197,360.12,886,1619.61,,,,,,,,,ZITM
5176107,LC CAFETIERE REPLACEMENT BEAKE,10,426,1069.26,2.51,422,1059.22,4,10.04,0,0,0,0,652,1646.01,652,1646.01,BXD,LA CAFETIERE COFFEE/TEA ACCESSORIES,LA CAFETIERE,COFFEE/TEA,ACCESSORIES,C,4042,0,0,0,0,0,0,1500,0,6,0,40903,806,1,0,5.01156E+12,422,1059.22,4,10.04,,,,,,,,,ZITM
5150889,BDL SPEECH 2 MGS HAPPY&GRUMPY,10,340,1070.32,3.148,336,1057.73,4,12.59,1000,0,0,    1000.000-,668,2187.07,1024,3335.32,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4004,0,0,0,0,0,0,1500,4,16,0,40045,816,1,0,5.05099E+12,336,1057.73,4,12.59,,,,,,,,,ZITM
5116336,4X VA KILBURN GARDEN BONE CHIN,10,211,1056.06,5.005,211,1056.06,0,0,750,0,0,     750.000-,293,1532.64,293,1532.64,OSS,V AND A DINNERWARE MUGS,V AND A,DINNERWARE,MUGS,C,4030,0,0,0,0,0,0,1500,1,9,0,40045,812,1,0,5.05099E+12,211,1056.06,0,0,,,,,,,,,ZITM
5154672,LC VERONA 8 CUP CAFETIERE RED,21,470,1227.17,2.611,404,1054.84,66,172.33,1000,0,0,    1000.000-,92,250.59,1449,4043.7,OSS,LA CAFETIERE ACCESSORIES,LA CAFETIERE,ACCESSORIES,,C,,0,0,0,0,0,0,1500,0,6,0,40903,824,1,0,5.01156E+12,404,1054.84,66,172.33,,,,,,,,,ZITM
5164381,CT VINTAGE BIKE PK OF 6 PREMIU,10,628,3224.78,5.135,205,1052.68,423,2172.11,1000,330,0,     670.000-,374,2002.86,374,2002.86,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,A,,0,0,0,0,0,0,1500,0,3,0,40025,802,1,0,5.05099E+12,40,205.4,588,3019.38,,,,,,,,,ZITM
BREAD3051,GREEN MODERN COUNTRY BREAD JAR,10,536,7519.01,14.028,75,1052.1,461,6466.91,1000,383,0,     617.000-,411,5708.68,836,11189.46,,PRIVATE LABEL CT PANTRYWARE STORAGE/ORG,PRIVATE LABEL CT,PANTRYWARE,STORAGE/ORG,A,4042,0,0,0,0,0,0,1500,1,2,0,40025,806,1,0,5.05021E+12,0,0,685,9609.18,,,,,,,,,ZITM
5125804,KA CANDY FLOWER 2 TIER CAKE ST,21,373,1920.95,5.15,204,1050.6,169,870.35,3000,0,0,    3000.000-,756,4065.73,1174,6372.35,OSS,KATIE ALICE DINNERWARE CASUAL DINNERWARE,KATIE ALICE,DINNERWARE,CASUAL DINNERWARE,B,4022,0,0,0,0,0,0,1500,4,8,0,40045,802,1,0,5.05099E+12,204,1050.6,169,870.35,,,,,,,,,ZITM
5148593,4X KEW ROSA SEMPERFLORENS PALA,10,215,1047.91,4.874,215,1047.91,0,0,750,0,0,     750.000-,361,1674.12,1352,6258.21,OSS,KEW GARDENS DINNERWARE MUGS,KEW GARDENS,DINNERWARE,MUGS,C,4018,0,0,0,0,0,0,1500,1,8,0,40045,810,1,0,5.05099E+12,215,1047.91,0,0,,,,,,,,,ZITM
5138197,FARMSTEAD DIPPED MEDIUM MIXING,10,271,1053.65,3.888,269,1045.87,2,7.78,1000,0,0,    1000.000-,6,24.48,63,254.09,OSS,PRIVATE LABEL CT BAKEWARE,PRIVATE LABEL CT,BAKEWARE,,C,4042,0,0,0,0,0,0,1500,0,3,0,40020,815,,0,5.05408E+12,269,1045.87,2,7.78,,,,,,,,,ZITM
MGB1491,CT COTTAGE CAT MUG IN A BOX,10,746,1125.71,1.509,692,1044.23,54,81.49,3024,0,0,    3024.000-,835,1309.62,1591,2506.02,,CREATIVE TOPS DINNERWARE MUGS,CREATIVE TOPS,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,6,36,0,40045,802,1,0,5.05099E+12,692,1044.23,54,81.49,,,,,,,,,ZITM
5097992,SPTRM PURPLE 11IN LOCKING TONG,10,1446,2369.99,1.639,633,1037.49,813,1332.51,3000,1221,0,    1779.000-,1293,2137.12,2680,4497.87,OSH,PRIVATE LABEL CT GADGETS TONGS,PRIVATE LABEL CT,GADGETS,TONGS,A,4042,0,0,0,8.99,0,0,1500,0,36,4.08,40005,806,1,0,5.05021E+12,72,118.01,1374,2251.99,,,,,,,,,ZITM
