AKTNR,ANZAUF,BOMAT,BOSTA,Exclude,FKWRT,GKWRT,KAPPL,KBETR,KBRUE,KFRST,KLF_KAL,KLF_STG,KMEIN,KNUMA_AG,KNUMA_BO,KNUMA_PI,KNUMA_SQ,KNUMH,KNUMT,KOMXWRT,KONMS,KONWA,KONWS,KOPOS,KPEIN,KRECH,KSCHL,KSPAE,KSTBM,KSTBW,KUMNE,KUMZA,KUNNR,KWAEH,KZBZG,KZNEP,LIFNR,LOEVM_KO,MANDT,MDFLG,MEINS,MIKBAS,MWSK1,MWSK2,MXKBAS,MXWRT,PKWRT,PRSCH,RSWRT,STFKZ,UASTA,UKBAS,VALDT,VALTG,VBEWA,VERTN,VERTT,VKKAL,ZAEHK_IND,ZTERM
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003928832, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003928833, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003930819, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003930820, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003930821, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003930822, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003930823, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-10,0, ,0000,0000, , , , , ,0003930824, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003928932, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003928933, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003930938, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003930939, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003978204, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003978215, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003979001, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,-0.5,0, ,0000,0000, , , , , ,0003979003, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929040, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929041, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929042, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929043, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929044, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929045, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929046, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929079, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929089, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929090, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929091, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929092, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929093, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929094, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929095, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929096, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929097, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0003929098, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0004280093, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0004280557, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00, , ,,0,0,V,0,0, ,0000,0000, , , , , ,0004280565, ,0, ,%, ,01,0,A,ZRSA, ,0,0,0,0, ,USD, , , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2M, ,,0,0,V,-100,-100, ,0000,0000, , ,0000000932, , ,0003928504, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2M, ,,0,0,V,-100,-100, ,0000,0000, , ,0000001067, , ,0003929853, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , ,X,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2M, ,,0,0,V,-100,-100, ,0000,0000, , ,0000001177, , ,0003930280, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2M,B,,0,0,V,-100,-100, ,0000,0000, , ,0000001369, , ,0004182175, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2M,B,,0,0,V,-100,-100, ,0000,0000, , ,0000001419, , ,0004183179, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , ,X,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2M,B,,0,0,V,-100,-100, ,0000,0000, , ,0000001504, , ,0004183872, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2W, ,,0,0,V,-100,-100, ,0000,0000, , ,0000000932, , ,0003928505, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2W, ,,0,0,V,-100,-100, ,0000,0000, , ,0000001067, , ,0003929854, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , ,X,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2W, ,,0,0,V,-100,-100, ,0000,0000, , ,0000001177, , ,0003930281, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2W,B,,0,0,V,-100,-100, ,0000,0000, , ,0000001369, , ,0004182176, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2W,B,,0,0,V,-100,-100, ,0000,0000, , ,0000001419, , ,0004183180, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , ,X,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,4X2W,B,,0,0,V,-100,-100, ,0000,0000, , ,0000001504, , ,0004183873, ,0,M3,%, ,01,0,A,ZRP1, ,0,0,0,0, ,USD,F, , , ,100, , ,0, , ,0,0,0, ,0,A, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-100,-100, ,0000,0000, , ,1300020050, , ,0002871324, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-100,-100, ,0000,0000, , ,1300430050, , ,0002871538, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-70,-70, ,0000,0000, , ,1300260050, , ,0002871763, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-60,-60, ,0000,0000, , ,1300510050, , ,0002872117, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640050, , ,0002872232, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640150, , ,0002872339, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-60,-60, ,0000,0000, , ,1301230050, , ,0002872005, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-50,-50, ,0000,0000, , ,1300050050, , ,0002871196, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-50,-50, ,0000,0000, , ,1300120050, , ,0002871431, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-50,-50, ,0000,0000, , ,1300130050, , ,0003064149, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-50,-50, ,0000,0000, , ,1500060050, , ,0003968670, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-30,-30, ,0000,0000, , ,1300350050, , ,0002871898, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300, ,,0,0,V,-30,-30, ,0000,0000, , ,1300440050, , ,0002871656, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109A1300,B,,0,0,V,-50,-50, ,0000,0000, , ,1600060050, , ,0004197619, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-100,-100, ,0000,0000, , ,1300020050, , ,0002871325, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-100,-100, ,0000,0000, , ,1300430050, , ,0002871539, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-70,-70, ,0000,0000, , ,1300260050, , ,0002871764, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-60,-60, ,0000,0000, , ,1300510050, , ,0002872118, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640050, , ,0002872233, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640150, , ,0002872340, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-60,-60, ,0000,0000, , ,1301230050, , ,0002872006, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1300050050, , ,0002871197, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1300120050, , ,0002871432, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1300130050, , ,0003064146, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1500040050, , ,0003968282, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1500060050, , ,0003968669, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1500120050, , ,0003968703, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1500140050, , ,0003968395, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1500150050, , ,0003968208, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1500350050, , ,0003968476, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-50,-50, ,0000,0000, , ,1500430011, , ,0003968764, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-30,-30, ,0000,0000, , ,1300350050, , ,0002871899, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400, ,,0,0,V,-30,-30, ,0000,0000, , ,1300440050, , ,0002871657, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400,B,,0,0,V,-50,-50, ,0000,0000, , ,1600040050, , ,0004197101, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400,B,,0,0,V,-50,-50, ,0000,0000, , ,1600060050, , ,0004197620, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400,B,,0,0,V,-50,-50, ,0000,0000, , ,1600120050, , ,0004198395, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400,B,,0,0,V,-50,-50, ,0000,0000, , ,1600140050, , ,0004198920, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400,B,,0,0,V,-50,-50, ,0000,0000, , ,1600150050, , ,0004199241, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400,B,,0,0,V,-50,-50, ,0000,0000, , ,1600350050, , ,0004200719, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B6400,B,,0,0,V,-50,-50, ,0000,0000, , ,1600430011, , ,0004201138, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-100,-100, ,0000,0000, , ,1300020050, , ,0002871326, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-100,-100, ,0000,0000, , ,1300430050, , ,0002871540, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-70,-70, ,0000,0000, , ,1300260050, , ,0002871765, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-60,-60, ,0000,0000, , ,1300510050, , ,0002872119, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640050, , ,0002872234, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640150, , ,0002872341, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-60,-60, ,0000,0000, , ,1301230050, , ,0002872007, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-50,-50, ,0000,0000, , ,1300050050, , ,0002871198, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-50,-50, ,0000,0000, , ,1300120050, , ,0002871433, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-50,-50, ,0000,0000, , ,1300130050, , ,0003064151, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-30,-30, ,0000,0000, , ,1300350050, , ,0002871900, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109B7100, ,,0,0,V,-30,-30, ,0000,0000, , ,1300440050, , ,0002871658, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109C6900, ,,0,0,V,-100,-100, ,0000,0000, , ,1300020050, , ,0002871327, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109C6900, ,,0,0,V,-100,-100, ,0000,0000, , ,1300430050, , ,0002871541, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109C6900, ,,0,0,V,-70,-70, ,0000,0000, , ,1300260050, , ,0002871766, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109C6900, ,,0,0,V,-60,-60, ,0000,0000, , ,1300510050, , ,0002872120, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109C6900, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640050, , ,0002872235, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
 ,00,109C6900, ,,0,0,V,-60,-60, ,0000,0000, , ,1300640150, , ,0002872342, ,0, ,%,USD,01,0,A,ZRB2,X,0,0,0,0, ,USD,B, , , ,100, , ,0, , ,0,0,0, ,0,D, ,0,,00, , , , ,01, 
